Price,Close,High,Low,Open,Volume
Ticker,DOM.L,DOM.L,DOM.L,DOM.L,DOM.L
2024-10-14,296.9405822753906,300.9370906210032,294.14300813889844,300.9370906210032,416090
2024-10-15,294.5426330566406,298.7389787335536,294.1429883471577,295.9414352762362,539895
2024-10-16,297.5400085449219,299.93793773880964,296.3410744389143,293.54350054302404,310575
2024-10-17,301.93621826171875,303.13515247304025,296.7407452065087,300.3376088223511,546594
2024-10-18,304.93359375,305.5330455988357,300.7372478625197,301.9362125420679,421356
2024-10-21,306.7320251464844,309.72641838759984,299.5382977023733,299.5382977023733,625299
2024-10-22,314.72503662109375,314.72503662109375,306.931857434471,308.9301116352398,914774
2024-10-23,306.7320251464844,315.7241692061533,305.13341565991084,308.7302793819664,625510
2024-10-24,307.33148193359375,313.7258888566891,304.73374554551015,313.7258888566891,209031
2024-10-25,305.73291015625,307.5313268431456,303.33501107674215,306.7320373136234,386187
2024-10-28,307.73114013671875,309.1299119482434,302.7355047448889,302.7355047448889,319536
2024-10-29,312.52691650390625,313.92571871053144,307.1316367485721,313.92571871053144,516800
2024-10-30,312.52691650390625,318.12203385759733,308.93008366097456,311.9274646907087,728961
2024-10-31,300.93707275390625,312.726759477116,296.74072704378096,311.7276324500325,1147760
2024-11-01,314.12554931640625,315.32451401436424,301.53654195160306,304.13427846988606,1265900
2024-11-04,316.5234680175781,318.5217223118581,313.5760612280796,314.72505134910244,555644
2024-11-05,320.71978759765625,321.91875227103213,314.72502521265335,314.92486282186206,814113
2024-11-06,328.5129699707031,336.7357967723651,319.52082629824656,324.71629928315247,1499024
2024-11-07,335.7066955566406,335.7066955566406,323.71717071533203,323.71717071533203,974127
2024-11-08,330.51123046875,337.10349347569337,330.4113421521104,334.7075764595438,1267529
2024-11-11,340.70233154296875,342.30094095631404,326.7145525353395,329.71193375126006,874203
2024-11-12,337.3052978515625,342.70057781815046,336.70581552395544,338.90390722820206,1019046
2024-11-13,336.30621337890625,340.3027220809944,331.31057750129605,331.31057750129605,989090
2024-11-14,338.304443359375,340.9021799267864,333.70845258486855,336.90567151259637,461241
2024-11-15,340.3027038574219,341.50163810927916,332.70933163189926,332.70933163189926,775328
2024-11-18,336.9056701660156,342.3009504054198,334.10809599270056,340.902178564232,1009860
2024-11-19,335.5068664550781,338.90392297235286,332.509485168734,333.1089675241907,427138
